"","X1","Squirrel","date","ODBA","Feed","Forage","NestMove","notmoving","Sleep","Travel","Deploy"
"1737",22,"I17",2016-11-28,139688.56,6146,3548,10967,3070,62463,206,"Early November 2016"
"1738",23,"I17",2016-11-29,130856.59,4477,1664,14443,1484,64203,129,"Early November 2016"
"1739",24,"I17",2016-11-30,127128.06,3277,1195,14433,102,67257,136,"Early November 2016"
"1740",25,"I17",2016-12-01,164855.42,6278,3265,15187,2021,59277,372,"Early November 2016"
"1741",26,"I17",2016-12-02,176746.5,6620,4400,15465,2113,57315,487,"Early November 2016"
"1742",27,"I17",2016-12-03,146025.75,6501,3842,10472,7001,58224,360,"Early November 2016"
"1743",28,"I17",2016-12-04,129620.86,4070,2203,12436,917,66530,244,"Early November 2016"
"1744",29,"I17",2016-12-05,131854.22,4413,1917,12782,320,66808,160,"Early November 2016"
"1745",30,"I17",2016-12-06,115492.9,4240,1678,10479,696,69127,180,"Early November 2016"
"1746",31,"I17",2016-12-07,131658.29,4568,1630,12277,791,66953,181,"Early November 2016"
"1747",32,"I17",2016-12-08,128792.89,5202,2771,10235,1606,66325,261,"Early November 2016"
"1748",33,"I17",2016-12-09,120623.09,3830,1956,10942,1436,67958,278,"Early November 2016"
"1749",34,"I17",2016-12-10,120184.22,3597,1782,11370,542,68940,169,"Early November 2016"
"1750",35,"I17",2016-12-11,133874.99,5008,1737,13067,868,65533,187,"Early November 2016"
"1751",36,"I17",2016-12-12,117842.54,3467,1935,10762,504,69518,214,"Early November 2016"
"1752",37,"I17",2016-12-13,122123.12,4433,1599,10853,683,68667,165,"Early November 2016"
"1753",38,"I17",2016-12-14,129953.93,3941,1852,11644,1259,67376,328,"Early November 2016"
"1754",39,"I17",2016-12-15,113792.96,4565,1643,9793,730,69497,172,"Early November 2016"
"1755",40,"I17",2016-12-16,137854.69,3319,2216,13195,531,66875,264,"Early November 2016"
"1756",1,"I2",2016-11-12,142822.64,6216,6677,4334,9419,58710,1044,"Early November 2016"
"1757",2,"I2",2016-11-13,156153.42,8379,7294,3943,22790,42941,1053,"Early November 2016"
"1758",3,"I2",2016-11-14,173968.66,6796,8094,5986,7962,56288,1274,"Early November 2016"
"1759",4,"I2",2016-11-15,116086.67,6434,3287,7125,7442,61651,461,"Early November 2016"
"1760",5,"I2",2016-11-16,129229.47,4542,4616,7154,4748,64668,672,"Early November 2016"
"1761",6,"I2",2016-11-17,152446.64,7385,6220,6823,20236,44967,769,"Early November 2016"
"1762",7,"I2",2016-11-18,144059.17,5654,5540,7643,12028,54770,765,"Early November 2016"
"1763",8,"I2",2016-11-19,147408.15,5479,4511,8954,1287,65368,801,"Early November 2016"
"1764",9,"I2",2016-11-20,174738.67,6400,5786,11172,2553,59350,1139,"Early November 2016"
"1765",10,"I2",2016-11-21,156854.35,4306,4652,9572,2234,64520,1116,"Early November 2016"
"1766",11,"I2",2016-11-22,181650.3,5179,6760,9579,2349,60995,1538,"Early November 2016"
"1767",12,"I2",2016-11-23,245731.97,12765,12997,6384,8445,44460,1349,"Early November 2016"
"1768",13,"I2",2016-11-24,151300.05,6160,6469,6538,2714,63534,985,"Early November 2016"
"1769",14,"I2",2016-11-25,137433.52,4787,4437,7349,4066,64859,902,"Early November 2016"
"1770",15,"I2",2016-11-26,178014.8,8321,6794,6593,5589,57971,1132,"Early November 2016"
"1771",16,"I2",2016-11-27,219219.18,6929,9848,7670,5890,54088,1975,"Early November 2016"
"1772",17,"I2",2016-11-28,191228.23,7452,8208,6990,4689,57522,1539,"Early November 2016"
"1773",18,"I2",2016-11-29,161201.01,5908,5073,9182,1929,63177,1131,"Early November 2016"
"1774",19,"I2",2016-11-30,147255.48,3985,3952,10891,887,65909,776,"Early November 2016"
"1775",1,"I4",2016-11-06,189172.4,9583,8676,3120,27524,35820,1677,"Early November 2016"
"1776",2,"I4",2016-11-07,182361.4,10124,8278,4281,13332,48989,1396,"Early November 2016"
"1777",3,"I4",2016-11-08,223010.01,10560,11297,3814,15546,43365,1818,"Early November 2016"
"1778",4,"I4",2016-11-09,223277.94,10226,11269,5198,11097,47033,1577,"Early November 2016"
"1779",5,"I4",2016-11-10,303582.1,9906,19219,3043,5115,46767,2350,"Early November 2016"
"1780",6,"I4",2016-11-11,221492.23,8691,12101,4914,6287,52426,1981,"Early November 2016"
"1781",7,"I4",2016-11-12,211742.61,7442,11676,5829,2314,57851,1288,"Early November 2016"
"1782",8,"I4",2016-11-13,251741.05,9334,14375,4126,5415,51164,1986,"Early November 2016"
"1783",9,"I4",2016-11-14,263568.58,7623,14063,6599,3190,52861,2064,"Early November 2016"
"1784",10,"I4",2016-11-15,160451.79,8972,7248,2934,14255,51795,1196,"Early November 2016"
"1785",11,"I4",2016-11-16,170198.97,7870,7781,4696,13849,50925,1279,"Early November 2016"
"1786",12,"I4",2016-11-17,184521.4,8458,8873,4239,8168,55451,1211,"Early November 2016"
"1787",13,"I4",2016-11-18,144931.36,8717,5802,3805,11193,55946,937,"Early November 2016"
"1788",14,"I4",2016-11-19,145375.56,9234,6392,2461,23186,44349,778,"Early November 2016"
"1789",15,"I4",2016-11-20,127612.2,8456,4790,3685,24526,44395,548,"Early November 2016"
"1790",16,"I4",2016-11-21,119943.13,8225,4621,3094,28953,41046,461,"Early November 2016"
"1791",17,"I4",2016-11-22,155282.57,10746,5736,3794,21546,43866,712,"Early November 2016"
"1792",18,"I4",2016-11-23,142662.26,7291,4664,5449,9377,58851,768,"Early November 2016"
"1793",19,"I4",2016-11-24,130957.94,6133,3904,6135,4471,65066,691,"Early November 2016"
"1794",20,"I4",2016-11-25,134986.59,7792,4531,5409,5789,62351,528,"Early November 2016"
"1795",1,"n79",2016-11-06,107588.66,7748,2432,5103,13878,56753,486,"Early November 2016"
"1796",2,"n79",2016-11-07,147904.35,9702,5042,6002,12896,52148,610,"Early November 2016"
"1797",3,"n79",2016-11-08,149080.81,11222,5424,4712,12570,51610,862,"Early November 2016"
"1798",4,"n79",2016-11-09,206603.46,13545,10220,2251,17998,40735,1651,"Early November 2016"
"1799",5,"n79",2016-11-10,209102.2,11033,10027,4934,11135,47987,1284,"Early November 2016"
"1800",6,"n79",2016-11-11,248015.02,10847,11843,3970,8910,49011,1819,"Early November 2016"
"1801",7,"n79",2016-11-12,166783.72,8571,6313,4570,11483,54380,1083,"Early November 2016"
"1802",8,"n79",2016-11-13,182482.15,11815,7275,3283,12177,50617,1233,"Early November 2016"
"1803",9,"n79",2016-11-14,164817.22,10086,6129,3540,11402,54109,1134,"Early November 2016"
"1804",10,"n79",2016-11-15,180745.99,13846,7402,3512,16109,44661,870,"Early November 2016"
"1805",11,"n79",2016-11-16,182608.23,12328,7063,4496,14028,47424,1061,"Early November 2016"
"1806",12,"n79",2016-11-17,165782.55,8207,6022,5765,14040,51163,1203,"Early November 2016"
"1807",13,"n79",2016-11-18,135816.61,7588,3834,5205,17185,51703,885,"Early November 2016"
"1808",14,"n79",2016-11-19,139719.09,9803,5028,4424,12221,54313,611,"Early November 2016"
"1809",15,"n79",2016-11-20,108084.36,6217,2809,5757,14435,56763,419,"Early November 2016"
"1810",16,"n79",2016-11-21,116993.34,8024,3424,4110,14832,55530,480,"Early November 2016"
"1811",17,"n79",2016-11-22,99083.57,5900,1829,6121,12765,59398,387,"Early November 2016"
"1812",18,"n79",2016-11-23,93207.93,6241,2257,3889,10693,62862,458,"Early November 2016"
"1813",19,"n79",2016-11-24,132990.12,10006,4039,3018,33917,34751,669,"Early November 2016"
"1814",20,"n79",2016-11-25,107733.46,9126,3555,1523,46135,25525,536,"Early November 2016"
"1815",21,"n79",2016-11-26,148888.97,10539,4222,5703,10786,54219,931,"Early November 2016"
"1816",1,"n30",2016-11-06,119960.06,6062,3358,6658,3084,66475,763,"Early November 2016"
"1817",2,"n30",2016-11-07,117849.23,4877,3063,8854,818,68245,543,"Early November 2016"
"1818",3,"n30",2016-11-08,174582.91,7286,7008,8479,1264,60948,1415,"Early November 2016"
"1819",4,"n30",2016-11-09,183043.89,8768,7170,6491,3602,58521,1848,"Early November 2016"
"1820",5,"n30",2016-11-10,172951.79,7857,6560,7154,2158,61054,1617,"Early November 2016"
"1821",6,"n30",2016-11-11,191856.78,7093,9191,5667,1677,61007,1765,"Early November 2016"
"1822",7,"n30",2016-11-12,180440.49,7469,7865,5734,3423,60020,1889,"Early November 2016"
"1823",8,"n30",2016-11-13,160294.46,8321,6425,6096,1508,62870,1180,"Early November 2016"
"1824",9,"n30",2016-11-14,138948.38,6899,4535,6809,2052,65131,974,"Early November 2016"
"1825",10,"n30",2016-11-15,126685.68,7728,3489,7214,1549,65986,434,"Early November 2016"
"1826",11,"n30",2016-11-16,121247.89,7967,2916,7135,1589,66155,638,"Early November 2016"
"1827",12,"n30",2016-11-17,129948.39,7321,3359,8290,2208,64678,544,"Early November 2016"
"1828",13,"n30",2016-11-18,98576.92,5023,1916,6417,1045,71583,416,"Early November 2016"
"1829",14,"n30",2016-11-19,104231.84,5709,2090,7001,1011,70099,490,"Early November 2016"
"1830",15,"n30",2016-11-20,95951.61,4399,1382,8743,805,70877,194,"Early November 2016"
"1831",16,"n30",2016-11-21,109408.93,5429,2293,8056,1306,69012,304,"Early November 2016"
"1832",17,"n30",2016-11-22,101547.38,5074,1361,9533,623,69607,202,"Early November 2016"
"1833",18,"n30",2016-11-23,99502.8,4105,1512,9095,1564,69865,259,"Early November 2016"
"1834",19,"n30",2016-11-24,87617.13,4597,1413,7008,1338,71862,182,"Early November 2016"
"1835",20,"n30",2016-11-25,107577.83,4407,1555,9279,1260,69531,368,"Early November 2016"
"1836",1,"n610",2016-11-06,108367.75,4609,2658,6387,2820,69555,371,"Early November 2016"
"1837",2,"n610",2016-11-07,121424.78,4604,3596,7684,1542,68534,440,"Early November 2016"
"1838",3,"n610",2016-11-08,155438.57,4381,7120,6430,2015,65652,802,"Early November 2016"
"1839",4,"n610",2016-11-09,218087.92,4028,11629,7140,1717,60780,1106,"Early November 2016"
"1840",5,"n610",2016-11-10,206164.64,6270,9620,7953,1787,59511,1259,"Early November 2016"
"1841",6,"n610",2016-11-11,246932.66,5882,12881,6654,1738,57756,1489,"Early November 2016"
"1842",7,"n610",2016-11-12,206791.34,4434,9698,6859,1376,62771,1262,"Early November 2016"
"1843",8,"n610",2016-11-13,183497.94,5148,7988,6590,1462,64210,1002,"Early November 2016"
"1844",9,"n610",2016-11-14,169616.63,5494,6152,8618,1678,63585,873,"Early November 2016"
"1845",10,"n610",2016-11-15,148693.11,8552,5646,6209,3710,61800,483,"Early November 2016"
"1846",11,"n610",2016-11-16,166407.45,6947,5584,8126,2107,62898,738,"Early November 2016"
"1847",12,"n610",2016-11-17,114895.4,5049,3275,6561,858,70263,394,"Early November 2016"
"1848",13,"n610",2016-11-18,112507.37,4410,2477,6797,1857,70363,496,"Early November 2016"
"1849",1,"n76",2016-11-06,128110.76,4906,3687,8048,2076,67274,409,"Early November 2016"
"1850",2,"n76",2016-11-07,143979.11,4576,4622,8455,1178,66907,662,"Early November 2016"
"1851",3,"n76",2016-11-08,191491.26,6527,8835,6497,1027,62295,1219,"Early November 2016"
"1852",4,"n76",2016-11-09,213809.07,7745,8504,8740,1824,58218,1369,"Early November 2016"
"1853",5,"n76",2016-11-10,228377.97,9291,9821,7632,1366,56524,1766,"Early November 2016"
"1854",6,"n76",2016-11-11,262572.63,11220,12675,5661,1250,53591,2003,"Early November 2016"
"1855",7,"n76",2016-11-12,204505.93,6794,8885,8573,1629,59385,1134,"Early November 2016"
"1856",8,"n76",2016-11-13,240414.96,8060,10916,8735,1074,56141,1474,"Early November 2016"
"1857",9,"n76",2016-11-14,132905.93,5964,4852,6880,1398,66808,498,"Early November 2016"
"1858",10,"n76",2016-11-15,163327.81,8530,6097,8586,2944,59828,415,"Early November 2016"
"1859",11,"n76",2016-11-16,153248.99,7943,4615,8558,1260,63470,554,"Early November 2016"
"1860",12,"n76",2016-11-17,165402.35,8349,5750,7505,443,63407,946,"Early November 2016"
"1861",13,"n76",2016-11-18,137106.8,6126,3595,8237,1096,66879,467,"Early November 2016"
"1862",14,"n76",2016-11-19,124350,5546,2689,8807,1006,68069,283,"Early November 2016"
"1863",15,"n76",2016-11-20,118490.38,5532,1825,9223,1504,68099,217,"Early November 2016"
"1864",16,"n76",2016-11-21,126609.57,5553,2277,9209,1933,67263,165,"Early November 2016"
"1865",17,"n76",2016-11-22,122206.8,5610,1682,10892,1055,66920,241,"Early November 2016"
"1866",18,"n76",2016-11-23,126879.45,5359,2312,10054,1382,67088,205,"Early November 2016"
"1867",19,"n76",2016-11-24,127792.23,5882,2316,9050,428,68416,308,"Early November 2016"
"1868",20,"n76",2016-11-25,120645.01,5456,2197,8512,1310,68590,335,"Early November 2016"
"1869",21,"n76",2016-11-26,134841.3,5841,4044,7970,703,67322,520,"Early November 2016"
"1870",22,"n76",2016-11-27,175899.25,7648,6799,7021,543,63455,934,"Early November 2016"
"1871",1,"n79",2016-11-06,107588.66,7748,2432,5103,13878,56753,486,"Early November 2016"
"1872",2,"n79",2016-11-07,147904.35,9702,5042,6002,12896,52148,610,"Early November 2016"
"1873",3,"n79",2016-11-08,149080.81,11222,5424,4712,12570,51610,862,"Early November 2016"
"1874",4,"n79",2016-11-09,206603.46,13545,10220,2251,17998,40735,1651,"Early November 2016"
"1875",5,"n79",2016-11-10,209102.2,11033,10027,4934,11135,47987,1284,"Early November 2016"
"1876",6,"n79",2016-11-11,248015.02,10847,11843,3970,8910,49011,1819,"Early November 2016"
"1877",7,"n79",2016-11-12,166783.72,8571,6313,4570,11483,54380,1083,"Early November 2016"
"1878",8,"n79",2016-11-13,182482.15,11815,7275,3283,12177,50617,1233,"Early November 2016"
"1879",9,"n79",2016-11-14,164817.22,10086,6129,3540,11402,54109,1134,"Early November 2016"
"1880",10,"n79",2016-11-15,180745.99,13846,7402,3512,16109,44661,870,"Early November 2016"
"1881",11,"n79",2016-11-16,182608.23,12328,7063,4496,14028,47424,1061,"Early November 2016"
"1882",12,"n79",2016-11-17,165782.55,8207,6022,5765,14040,51163,1203,"Early November 2016"
"1883",13,"n79",2016-11-18,135816.61,7588,3834,5205,17185,51703,885,"Early November 2016"
"1884",14,"n79",2016-11-19,139719.09,9803,5028,4424,12221,54313,611,"Early November 2016"
"1885",15,"n79",2016-11-20,108084.36,6217,2809,5757,14435,56763,419,"Early November 2016"
"1886",16,"n79",2016-11-21,116993.34,8024,3424,4110,14832,55530,480,"Early November 2016"
"1887",17,"n79",2016-11-22,99083.57,5900,1829,6121,12765,59398,387,"Early November 2016"
"1888",18,"n79",2016-11-23,93207.93,6241,2257,3889,10693,62862,458,"Early November 2016"
"1889",19,"n79",2016-11-24,132990.12,10006,4039,3018,33917,34751,669,"Early November 2016"
"1890",20,"n79",2016-11-25,107733.46,9126,3555,1523,46135,25525,536,"Early November 2016"
"1891",21,"n79",2016-11-26,148888.97,10539,4222,5703,10786,54219,931,"Early November 2016"
"1892",1,"B10",2014-08-31,595903.96,10975,33152,3299,576,32221,6177,"Fall 2014"
"1893",2,"B10",2014-09-01,610426,11902,33108,3502,965,30567,6356,"Fall 2014"
"1894",3,"B10",2014-09-02,615037.68,10661,32535,2972,1064,32657,6511,"Fall 2014"
"1895",4,"B10",2014-09-03,675259.02,11197,32850,3808,386,30222,7937,"Fall 2014"
"1896",5,"B10",2014-09-04,666513.87,11287,32814,3120,1314,30119,7746,"Fall 2014"
"1897",6,"B10",2014-09-05,628731.27,11628,32859,2863,413,31977,6660,"Fall 2014"
"1898",7,"B10",2014-09-06,639144.08,11541,30939,5206,415,31304,6995,"Fall 2014"
"1899",8,"B10",2014-09-07,546418.41,13036,27393,6109,1161,33462,5239,"Fall 2014"
"1900",9,"B10",2014-09-08,624629.42,11286,31628,3199,407,32830,7050,"Fall 2014"
"1901",10,"B10",2014-09-09,569691.29,11605,30708,2799,1646,33940,5702,"Fall 2014"
"1902",11,"B10",2014-09-10,641748.4,11589,35711,2569,1937,28423,6171,"Fall 2014"
"1903",12,"B10",2014-09-11,577562.36,12301,31371,3500,1952,31780,5496,"Fall 2014"
"1904",13,"B10",2014-09-12,558494.46,10349,29890,3135,2148,35335,5543,"Fall 2014"
"1905",14,"B10",2014-09-13,604246.41,9660,33275,2854,1541,32745,6325,"Fall 2014"
"1906",15,"B10",2014-09-14,602917.76,10114,31838,3524,657,33885,6382,"Fall 2014"
"1907",16,"B10",2014-09-15,600309.24,10549,32596,2825,777,33615,6038,"Fall 2014"
"1908",17,"B10",2014-09-16,604086.76,10246,31561,2364,1901,33786,6542,"Fall 2014"
"1909",18,"B10",2014-09-17,627776.83,11101,31996,2958,868,32801,6676,"Fall 2014"
"1910",19,"B10",2014-09-18,576625.67,11733,29481,3950,2481,32560,6195,"Fall 2014"
"1911",20,"B10",2014-09-19,605058.6,10909,30037,3561,1873,33388,6632,"Fall 2014"
"1912",21,"B10",2014-09-20,615042.29,10332,30096,2747,1422,34873,6930,"Fall 2014"
"1913",22,"B10",2014-09-21,508420.5,13735,23814,3805,678,39324,5044,"Fall 2014"
"1914",23,"B10",2014-09-22,520846.45,12733,30111,3212,2262,33796,4286,"Fall 2014"
"1915",24,"B10",2014-09-23,529355.59,13170,28208,3317,1490,35504,4711,"Fall 2014"
"1916",25,"B10",2014-09-24,537845.19,12383,27581,3439,3197,34451,5349,"Fall 2014"
"1917",26,"B10",2014-09-25,533316.25,10782,27558,2517,1951,38073,5519,"Fall 2014"
"1918",27,"B10",2014-09-26,534616.22,13855,26614,2447,1880,36153,5451,"Fall 2014"
"1919",1,"B6",2014-08-26,11726.05,NA,NA,NA,33030,53370,NA,"Fall 2014"
"1920",2,"B6",2014-08-27,58578.25,4235,3555,NA,35650,42940,20,"Fall 2014"
"1921",3,"B6",2014-08-28,375123.76,8523,17668,1954,28541,24287,5427,"Fall 2014"
"1922",4,"B6",2014-08-29,558727.37,11423,29258,2857,3382,32341,7139,"Fall 2014"
"1923",5,"B6",2014-08-30,599142,12969,31850,2350,2383,29710,7138,"Fall 2014"
"1924",6,"B6",2014-08-31,584504.41,12587,28710,4147,898,32372,7686,"Fall 2014"
"1925",7,"B6",2014-09-01,612867.21,11954,30665,3640,499,32190,7452,"Fall 2014"
"1926",8,"B6",2014-09-02,700833.93,12317,29502,3374,679,29476,11052,"Fall 2014"
"1927",9,"B6",2014-09-03,644079.23,14926,30188,2179,1594,28860,8653,"Fall 2014"
"1928",10,"B6",2014-09-04,681765.67,11132,28741,3268,981,31382,10896,"Fall 2014"
"1929",11,"B6",2014-09-05,708974.56,13012,30433,2588,8799,20791,10777,"Fall 2014"
"1930",12,"B6",2014-09-06,657957.08,12606,28270,3732,1208,31017,9567,"Fall 2014"
"1931",13,"B6",2014-09-07,586092.56,14143,24494,5250,1593,33030,7890,"Fall 2014"
"1932",14,"B6",2014-09-08,666250.18,12246,29655,2163,2475,30487,9374,"Fall 2014"
"1933",15,"B6",2014-09-09,727809.63,11289,32378,1783,4286,26454,10210,"Fall 2014"
"1934",16,"B6",2014-09-10,646800.53,12734,31552,917,10066,23391,7740,"Fall 2014"
"1935",17,"B6",2014-09-11,728103.86,10171,31184,2358,3124,28661,10902,"Fall 2014"
"1936",18,"B6",2014-09-12,668759.47,12166,30011,3273,497,31255,9198,"Fall 2014"
"1937",19,"B6",2014-09-13,637390.76,10851,31521,2446,694,32961,7927,"Fall 2014"
"1938",20,"B6",2014-09-14,603110.5,11355,30744,1133,7414,28287,7467,"Fall 2014"
"1939",21,"B6",2014-09-15,659231.09,11412,31439,2265,5073,27295,8916,"Fall 2014"
"1940",22,"B6",2014-09-16,599739.29,9589,29500,3136,1525,35353,7297,"Fall 2014"
"1941",23,"B6",2014-09-17,607031.38,12450,28647,3302,6203,27848,7950,"Fall 2014"
"1942",24,"B6",2014-09-18,614154.34,11531,31138,3320,1530,31508,7373,"Fall 2014"
"1943",25,"B6",2014-09-19,577672.29,10080,28107,5411,1413,34817,6572,"Fall 2014"
"1944",26,"B6",2014-09-20,545615.57,11427,29967,2440,1642,35269,5655,"Fall 2014"
"1945",27,"B6",2014-09-21,461729.19,15315,23369,3564,4893,34694,4565,"Fall 2014"
"1946",28,"B6",2014-09-22,616426.56,11785,32219,3450,877,31389,6680,"Fall 2014"
"1947",29,"B6",2014-09-23,518751.01,15478,26809,2905,643,35344,5221,"Fall 2014"
"1948",30,"B6",2014-09-24,545274.48,16760,28381,2138,1915,31520,5686,"Fall 2014"
"1949",1,"D15",2014-09-15,545113.96,10043,28855,3325,1545,36345,6287,"Fall 2014"
"1950",2,"D15",2014-09-16,619401.39,9847,29061,2631,1682,34778,8401,"Fall 2014"
"1951",3,"D15",2014-09-17,617599.65,11430,28716,3563,3544,31178,7969,"Fall 2014"
"1952",4,"D15",2014-09-18,613559.87,10504,28461,2469,3043,34011,7912,"Fall 2014"
"1953",5,"D15",2014-09-19,554265.43,11363,24792,3794,2807,36436,7208,"Fall 2014"
"1954",6,"D15",2014-09-20,586749.41,10212,26194,3369,2195,36421,8009,"Fall 2014"
"1955",7,"D15",2014-09-21,552610.08,13059,23626,6042,1784,35358,6531,"Fall 2014"
"1956",8,"D15",2014-09-22,565734.83,11202,25319,4500,2410,35817,7152,"Fall 2014"
"1957",9,"D15",2014-09-23,537724.9,10054,24412,2870,5332,36511,7221,"Fall 2014"
"1958",10,"D15",2014-09-24,533988.36,13004,25127,2379,4098,35151,6641,"Fall 2014"
"1959",11,"D15",2014-09-25,585250.01,10176,25942,2752,3541,36037,7952,"Fall 2014"
"1960",12,"D15",2014-09-26,565261.95,12937,25149,2881,5823,32430,7180,"Fall 2014"
"1961",13,"D15",2014-09-27,503396.59,11649,25883,2956,2671,37364,5877,"Fall 2014"
